Datum,Markt,Produktgruppe,Produktuntergruppe,Produkt,Kennzahl,Preis,Wert,Einheit,Währung,Kostenkomponente,Verkaufsregion,Wertschöpfungsstufe,Wertschöpfungsstufe Detail,Aussenhandel,Produktherkunft,Produktionssystem,Produkteigenschaften,Verwendungsart,Datenart,Datenquelle
2016,Eier,Schaleneier,"Konsumeier, DE","Boden, 53-63g, 10er-Packung, DE",Preis,12.8,12.8,Stück,Eurocent,NA,Schweiz,Konsum,Konsum,NA,Deutschland,Boden,NA,NA,Realisierter Wert,BLE Deutschland
2016,Eier,Schaleneier,"Konsumeier, AT","Bio, 53-63g, 4er- und 6er-Packung, AT",Preis,49.5,49.5,Stück,Eurocent,exkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Österreich,Bio,NA,NA,Realisierter Wert,GfK Austria
2016,Milch und Milchprodukte,Käse,Edamer CH,Edamer CH,Preis,14.87,14.87,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2016,Milch und Milchprodukte,Käse,Mozzarella,Mozzarella,Preis,14,14,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2016,Eier,Schaleneier,"Konsumeier, AT","Boden, 53-63g, 6er- und 10er-Packung, AT",Preis,22.25,22.25,Stück,Eurocent,exkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Österreich,Boden,NA,NA,Realisierter Wert,GfK Austria
2016,Eier,Schaleneier,"Konsumeier, DE","Freiland, 53-63g, 10er-Packung, DE",Preis,18.5,18.5,Stück,Eurocent,NA,Schweiz,Konsum,Konsum,NA,Deutschland,Freiland,NA,NA,Realisierter Wert,BLE Deutschland
2016,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,75.0277,75.0277,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 5,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2016,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,68.8671,68.8671,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 5,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2016,Milch und Milchprodukte,Käse,Gruyère,Gruyère,Preis,21.8,21.8,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,"Konsumeier, AT","Bio, 53-63g, 4er- und 6er-Packung, AT",Preis,49.14,49.14,Stück,Eurocent,exkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Österreich,Bio,NA,NA,Realisierter Wert,GfK Austria
2015,Milch und Milchprodukte,Konsummilch,Vollmilch,Vollmilch UHT,Preis,1.29,1.29,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Biomilch, total",Preis,78.5048,78.5048,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 2,Bio,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,"Konsumeier, DE","Freiland, 53-63g, 10er-Packung, DE",Preis,16.6,16.6,Stück,Eurocent,NA,Schweiz,Konsum,Konsum,NA,Deutschland,Freiland,NA,NA,Realisierter Wert,BLE Deutschland
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Segment A,Preis,60.2437,60.2437,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment A,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Futtermittel,Eiweisspflanzen,Ackerbohnen,"Ackerbohnen, bio, Richtpreis",Preis,87,87,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Richtpreis,Bio Suisse
2015,Futtermittel,Getreide,Ölsaaten,"Rapskuchen,  konv., CH",Preis,34.03,34.03,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,"Konsumeier, DE","Boden, 53-63g, 10er-Packung, DE",Preis,10.9,10.9,Stück,Eurocent,NA,Schweiz,Konsum,Konsum,NA,Deutschland,Boden,NA,NA,Realisierter Wert,BLE Deutschland
2015,Futtermittel,Getreide,Weizenkleie/Krüsch,"Weizenkleie/Krüsch,  konv., CH",Preis,24.31,24.31,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,57.4732,57.4732,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 3,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Tête de Moine,Tête de Moine,Preis,21.17,21.17,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Butter,Bratbutter,Bratbutter,Preis,17.44,17.44,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,58.7114,58.7114,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 1,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Tilsiter,Tilsiter mild,Preis,13.73,13.73,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Futtermittel,Eiweisspflanzen,Ackerbohnen,"Ackerbohnen,  konv., Richtpreis",Preis,34.5,34.5,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,Futtermittel,Richtpreis,Swiss granum
2015,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen, bio, Richtpreis",Preis,106,106,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Richtpreis,Bio Suisse
2015,"Brotgetreide, Mehl, Backwaren",Dinkel,Dinkel,"Dinkel, bio, Richtpreis",Preis,114,114,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Richtpreis,Bio Suisse
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,66.8067,66.8067,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 2,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,68.5179,68.5179,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 1,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Butter,Kochbutter,Kochbutter (Die Butter),Preis,12.11,12.11,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,Verbilligungsaktion,"Verbilligungsaktion, eingesetzte Mittel",Preis,5,5,Stück,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,"Boden, Freiland & Bio",roh,NA,"Verbilligungsaktion, Ist","BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Mozzarella,Mozzarella,Preis,14.02,14.02,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink UHT,Preis,1.28,1.28,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Verkäste Milch (konv.),Preis,63.4063,63.4063,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 2,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Vacherin fribourgeois,Vacherin fribourgeois,Preis,19.54,19.54,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Emmentaler,Emmentaler mild,Preis,15.47,15.47,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Verkäste Milch (konv.),Preis,63.4702,63.4702,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Verkäste Milch (konv.),Preis,71.595,71.595,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 5,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Milchpulver,Vollmilchpulver,Vollmilchpulver 26%,Preis,6.14,6.14,kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,56.5017,56.5017,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 2,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Futtermittel,Getreide,Raps,"Rapsschrot,  konv., CH",Preis,31.25,31.25,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Futtermittel,Getreide,Triticale,"Triticale, bio, Richtpreis",Preis,82,82,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Richtpreis,Bio Suisse
2015,Milch und Milchprodukte,Käse,Appenzeller,Appenzeller mild,Preis,16.77,16.77,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Tilsiter,Tilsiter surchoix,Preis,16.81,16.81,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,59.4527,59.4527,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 2,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,"Konsumeier, roh","Boden, roh, CH",Preis,42.83,42.83,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,NA,Schweiz,Boden,roh,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2015,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch EU, total",Preis,32.4086,32.4086,kg,Rappen,exkl. MwSt,EU-28,Produktion,Ab Hof (Stufe Produktion),NA,EU,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,EU Kommission
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Konventionelle Milch, total",Preis,60.3534,60.3534,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Milch für Tilsiter,Preis,69.7104,69.7104,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment A,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,"Konsumeier, total","Alle Produktionssysteme, gekocht, CH, gewichteter Mittelwert",Preis,52.08,52.08,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,NA,Schweiz,"Boden, Freiland & Bio",gekocht,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,60.9042,60.9042,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,"Konsumeier, AT","Freiland, 53-63g, 6er- und 10er-Packung, AT",Preis,33.06,33.06,Stück,Eurocent,exkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Österreich,Freiland,NA,NA,Realisierter Wert,GfK Austria
2015,Eier,Schaleneier,"Konsumeier, roh","Boden, roh, Import",Preis,29.59,29.59,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,Import,Nicht-Schweiz,Boden,roh,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2015,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch DE, total",Preis,31.2237,31.2237,kg,Rappen,exkl. MwSt,Deutschland,Produktion,Ab Hof (Stufe Produktion),NA,Deutschland,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,BLE Deutschland
2015,Milch und Milchprodukte,Käse,Tomme,Tomme,Preis,17.9,17.9,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,"Konsumeier, roh","Bio, roh, CH",Preis,64.28,64.28,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,NA,Schweiz,Bio,roh,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2015,Eier,Schaleneier,"Konsumeier, gekocht","Boden, gekocht, CH",Preis,50.37,50.37,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,NA,Schweiz,Boden,gekocht,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2015,Eier,Schaleneier,"Konsumeier, gekocht","Boden, gekocht, Import",Preis,42.49,42.49,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,Import,Nicht-Schweiz,Boden,gekocht,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2015,Eier,Schaleneier,"Konsumeier, roh","Freiland, roh, CH",Preis,43.36,43.36,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,NA,Schweiz,Freiland,roh,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2015,Eier,Schaleneier,"Konsumeier, AT","Boden, 53-63g, 6er- und 10er-Packung, AT",Preis,24.79,24.79,Stück,Eurocent,exkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Österreich,Boden,NA,NA,Realisierter Wert,GfK Austria
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,60.3637,60.3637,kg,Rappen,exkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Verkäste Milch (konv.),Preis,67.4561,67.4561,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,"Konsumeier, total","Alle Produktionssysteme, roh, CH, gewichteter Mittelwert",Preis,43.7,43.7,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,NA,Schweiz,"Boden, Freiland & Bio",roh,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2015,Milch und Milchprodukte,Käse,Raclettekäse,Raclettekäse,Preis,21.36,21.36,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Weichkäse Croûte-mixte,Weichkäse Croûte-mixte,Preis,22.7,22.7,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Butter,Vorzugsbutter,Vorzugsbutter,Preis,14.98,14.98,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,82.0732,82.0732,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 1,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Biomilch, total",Preis,80.6899,80.6899,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 1,Bio,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Segment B,Preis,44.9165,44.9165,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment B,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,58.8457,58.8457,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 3,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Brie CH 45%,Brie CH 45%,Preis,21.94,21.94,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Verkäste Milch (konv.),Preis,78.9985,78.9985,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 1,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,"Rohmilch, International",ife Rohstoffwert Milch,Preis,26.9612,26.9612,kg,Rappen,exkl. MwSt,NA,Produktion,Ab Hof (Stufe Produktion),NA,Nicht-Schweiz,NA,NA,NA,Richtpreis,IFE
2015,Milch und Milchprodukte,Rahm,Vollrahm,Vollrahm UHT 35%,Preis,13.15,13.15,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,57.0867,57.0867,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch NZ, total",Preis,25.233,25.233,kg,Rappen,exkl. MwSt,Neuseeland,Produktion,Ab Hof (Stufe Produktion),NA,Neuseeland,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,CLAL Italien
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Milch für Gruyère,Preis,82.2652,82.2652,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment A,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Futtermittel,Eiweisspflanzen,Soja,"Sojaschrot,  konv., CH",Preis,57.23,57.23,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Sbrinz,Sbrinz,Preis,23.15,23.15,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,56.8982,56.8982,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Futtermittel,Getreide,Futterhafer,"Futterhafer, bio",Preis,67,67,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Richtpreis,Bio Suisse
2015,Futtermittel,Eiweisspflanzen,Lupinen,"Lupinen,  konv., Richtpreis",Preis,42.5,42.5,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,Futtermittel,Richtpreis,Swiss granum
2015,Eier,Schaleneier,"Konsumeier, gekocht","Freiland, gekocht, CH",Preis,64.68,64.68,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,NA,Schweiz,Freiland,gekocht,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2015,Eier,Schaleneier,"Schaleneier, AT","Bio, 53-63g, AT",Preis,19.17,19.17,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Bio,NA,NA,Realisierter Wert,AMA Österreich
2015,Eier,Schaleneier,"Schaleneier, >73g","Bio,  >73g",Preis,20.36,20.36,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Bio,NA,NA,Realisierter Wert,AMA Österreich
2015,Futtermittel,Getreide,Futterweizen,"Futterweizen, bio, Richtpreis",Preis,86,86,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Richtpreis,Bio Suisse
2015,Futtermittel,Getreide,Futtergerste,"Futtergerste,  konv., CH",Preis,36.55,36.55,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,Gesamtbeitrag,Durchschnittlich gezahlter Beitrag,Preis,7.66,7.66,Stück,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,"Boden, Freiland & Bio",roh,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Brie CH 45%,Brie CH 45%,Preis,18.11,18.11,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch FR, total",Preis,32.78,32.78,kg,Rappen,exkl. MwSt,Frankreich,Produktion,Ab Hof (Stufe Produktion),NA,Frankreich,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,France Agrimer
2015,Futtermittel,Getreide,Futtermais,"Futtermais,  konv., CH",Preis,38.9,38.9,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,61.8728,61.8728,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Gruyère,Gruyère surchoix,Preis,19.39,19.39,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Appenzeller,Appenzeller surchoix,Preis,18.56,18.56,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,75.1894,75.1894,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 5,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,"Schaleneier, AT","Bio, 63-73g, AT",Preis,20.38,20.38,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Bio,NA,NA,Realisierter Wert,AMA Österreich
